Start date:,12/21/2018,Start time:,13:41:16.490
Sample interval:,1.000000
Reading #,Reading
1,+9.71494522E-01
2,+9.29946848E-01
3,+9.70618976E-01
4,+9.96955613E-01
5,+9.50388502E-01
6,+9.48125174E-01
7,+1.23387997E+00
8,+1.20609330E+00
9,+1.40836054E+00
10,+1.42273526E+00
11,+1.45013377E+00
12,+1.41101387E+00
13,+1.41331585E+00
14,+1.39474100E+00
15,+1.34358281E+00
16,+1.43997199E+00
17,+1.38907099E+00
18,+1.39626818E+00
19,+1.42460438E+00
20,+1.34117555E+00
21,+1.41978969E+00
22,+1.38025243E+00
23,+1.41279010E+00
24,+1.38067739E+00
25,+1.29734118E+00
26,+1.35572709E+00
27,+1.41831604E+00
28,+1.39901818E+00
29,+1.37511300E+00
30,+1.37582416E+00
31,+1.36043571E+00
32,+1.40938213E+00
33,+1.35901291E+00
34,+1.41076326E+00
35,+1.43613173E+00
36,+1.32612200E+00
37,+1.39799624E+00
38,+1.39591134E+00
39,+1.38823761E+00
40,+1.41958140E+00
41,+1.34233751E+00
42,+1.31363369E+00
43,+1.38478254E+00
44,+1.35874847E+00
45,+1.37693268E+00
46,+1.35867862E+00
47,+1.34648560E+00
48,+1.34742148E+00
49,+1.41983566E+00
50,+1.37218552E+00
51,+1.37299495E+00
52,+1.43127003E+00
53,+1.30693688E+00
54,+1.36417900E+00
55,+1.37470743E+00
56,+1.36872779E+00
57,+1.33867118E+00
58,+1.34542593E+00
59,+1.26218200E+00
60,+1.39625652E+00
61,+1.38451932E+00
62,+1.37948368E+00
63,+1.35685676E+00
64,+1.30473791E+00
65,+1.30498062E+00
66,+1.39057803E+00
67,+1.36673066E+00
68,+1.35028395E+00
69,+1.35367264E+00
70,+1.32665750E+00
71,+1.33567361E+00
72,+1.38428144E+00
73,+1.41444609E+00
74,+1.39082103E+00
75,+1.36116487E+00
76,+1.31654481E+00
77,+1.37892480E+00
78,+1.37391779E+00
79,+1.38662070E+00
80,+1.40362264E+00
81,+1.31442877E+00
82,+1.34723633E+00
83,+1.40770562E+00
84,+1.35914395E+00
85,+1.40013698E+00
86,+1.38069655E+00
87,+1.30526169E+00
88,+1.32581056E+00
89,+1.39414171E+00
90,+1.36367371E+00
91,+1.38513260E+00
92,+1.36613598E+00
93,+1.30906141E+00
94,+1.40647051E+00
95,+1.36693522E+00
96,+1.34986554E+00
97,+1.35558821E+00
98,+1.29468565E+00
99,+1.23994366E+00
100,+1.38931188E+00
101,+1.32961566E+00
102,+1.33471569E+00
103,+1.35629985E+00
104,+1.29765826E+00
105,+1.27169568E+00
106,+1.36316569E+00
107,+1.31561596E+00
108,+1.33900704E+00
109,+1.38653268E+00
110,+1.27373426E+00
111,+1.24422435E+00
112,+1.33470939E+00
113,+1.30446444E+00
114,+1.34523752E+00
115,+1.33822315E+00
116,+1.23102749E+00
117,+1.23979563E+00
118,+1.32608719E+00
119,+1.27873413E+00
120,+1.31720058E+00
121,+1.31324646E+00
122,+1.26642620E+00
123,+1.25412875E+00
124,+1.35389222E+00
125,+1.27413042E+00
126,+1.31762094E+00
127,+1.32036638E+00
128,+1.27087567E+00
129,+1.23298233E+00
130,+1.30667300E+00
131,+1.26046679E+00
132,+1.30650196E+00
133,+1.32132596E+00
134,+1.25728605E+00
135,+1.23477066E+00
136,+1.32427267E+00
137,+1.29793692E+00
138,+1.33655427E+00
139,+1.30728077E+00
140,+1.27602772E+00
141,+1.22997080E+00
142,+1.29673695E+00
143,+1.30439849E+00
