Start date:,12/21/2018,Start time:,13:51:52.420
Sample interval:,1.000000
Reading #,Reading
230,+1.18109257E+00
231,+1.28877373E+00
232,+1.27545682E+00
233,+1.29135805E+00
234,+1.27058475E+00
235,+1.29286765E+00
236,+1.19113558E+00
237,+1.29492362E+00
238,+1.27676950E+00
239,+1.27205879E+00
240,+1.20416628E+00
241,+1.24265226E+00
242,+1.17547993E+00
243,+1.25477484E+00
244,+1.24984519E+00
245,+1.25417794E+00
246,+1.24299540E+00
247,+1.17628458E+00
248,+1.22057469E+00
249,+1.28459811E+00
250,+1.22274719E+00
251,+1.28110640E+00
252,+1.25065831E+00
253,+1.20458639E+00
254,+1.23884930E+00
255,+1.26438617E+00
256,+1.25845050E+00
257,+1.29928745E+00
258,+1.26011634E+00
259,+1.25385672E+00
260,+1.21100367E+00
261,+1.28024842E+00
262,+1.27086924E+00
263,+1.25730769E+00
264,+1.21952410E+00
265,+1.26384773E+00
266,+1.18795643E+00
267,+1.27917625E+00
268,+1.29028919E+00
269,+1.28933163E+00
270,+1.21307055E+00
271,+1.27714050E+00
272,+1.21444252E+00
273,+1.30305281E+00
274,+1.30394945E+00
275,+1.29969064E+00
276,+1.26041784E+00
277,+1.29392158E+00
278,+1.20700316E+00
279,+1.28063490E+00
280,+1.26848147E+00
281,+1.30515306E+00
282,+1.26182606E+00
283,+1.28468499E+00
284,+1.19102420E+00
285,+1.25858438E+00
286,+1.27133902E+00
287,+1.27978325E+00
288,+1.22129406E+00
289,+1.28184199E+00
290,+1.21996875E+00
291,+1.28103130E+00
292,+1.25487340E+00
293,+1.27854420E+00
294,+1.22138844E+00
295,+1.27242520E+00
296,+1.22494706E+00
297,+1.27599124E+00
298,+1.25018049E+00
299,+1.29849409E+00
300,+1.25751536E+00
301,+1.27453040E+00
302,+1.22159988E+00
303,+1.28501672E+00
304,+1.27293629E+00
305,+1.28928783E+00
306,+1.24889921E+00
307,+1.28897999E+00
308,+1.22413802E+00
309,+1.27129730E+00
310,+1.28376042E+00
311,+1.29032720E+00
312,+1.25154811E+00
313,+1.26537475E+00
314,+1.21544103E+00
315,+1.26663935E+00
316,+1.25761110E+00
317,+1.27322598E+00
318,+1.21176857E+00
319,+1.26180785E+00
320,+1.21667072E+00
321,+1.29207261E+00
322,+1.25711556E+00
323,+1.32594237E+00
324,+1.23874279E+00
325,+1.16493558E+00
326,+1.19830560E+00
327,+1.27436099E+00
328,+1.19517121E+00
329,+1.28568168E+00
330,+1.25137178E+00
331,+1.20462959E+00
332,+1.28664771E+00
333,+1.28850135E+00
334,+1.25528478E+00
335,+1.29765491E+00
336,+1.28609737E+00
337,+1.17255216E+00
338,+1.29544674E+00
339,+1.27498537E+00
340,+1.26471641E+00
341,+1.28263979E+00
342,+1.25866797E+00
343,+1.18834786E+00
344,+1.30602614E+00
345,+1.27027927E+00
346,+1.26614342E+00
347,+1.29870442E+00
348,+1.29006460E+00
349,+1.20876036E+00
350,+1.27943503E+00
351,+1.27459695E+00
352,+1.22540255E+00
353,+1.27905669E+00
354,+1.27328931E+00
355,+1.16235058E+00
356,+1.19551588E+00
357,+1.26902819E+00
358,+1.18538953E+00
359,+1.27434694E+00
360,+1.25958208E+00
361,+1.18073325E+00
362,+1.23465176E+00
363,+1.27432235E+00
364,+1.22652143E+00
365,+1.28815900E+00
366,+1.30004147E+00
367,+1.20744533E+00
368,+1.24540477E+00
369,+1.25490723E+00
370,+1.24913855E+00
371,+1.30513539E+00
372,+1.27882587E+00
373,+1.23763746E+00
374,+1.22325546E+00
375,+1.23843062E+00
376,+1.22333366E+00
377,+1.24952711E+00
378,+1.22070555E+00
379,+1.16253408E+00
380,+1.13552272E+00
381,+1.22054764E+00
382,+1.18403249E+00
383,+1.24315833E+00
384,+1.22832760E+00
385,+1.16461116E+00
386,+1.24257098E+00
387,+1.25756833E+00
388,+1.25395623E+00
389,+1.21546648E+00
390,+1.20801942E+00
391,+1.16776827E+00
392,+1.24148633E+00
393,+1.22282973E+00
394,+1.24416796E+00
395,+1.23540146E+00
396,+1.17407219E+00
397,+1.15906433E+00
398,+1.24787427E+00
399,+1.21654509E+00
400,+1.22816480E+00
401,+1.23373143E+00
402,+1.15466604E+00
403,+1.25057711E+00
404,+1.24209112E+00
405,+1.23398574E+00
406,+1.16757197E+00
407,+1.19879502E+00
408,+1.14329963E+00
409,+1.23767428E+00
410,+1.18501790E+00
411,+1.24072814E+00
412,+1.23916465E+00
413,+1.17306436E+00
414,+1.25052233E+00
415,+1.25303070E+00
416,+1.24504585E+00
417,+1.19504565E+00
418,+1.16651562E+00
419,+1.14609768E+00
420,+1.23934886E+00
