1,+9.58516530E-01
2,+9.44134245E-01
3,+9.65879946E-01
4,+9.77401629E-01
5,+9.45761777E-01
6,+9.57292267E-01
7,+9.55726898E-01
8,+9.34201214E-01
9,+1.18349110E+00
10,+1.21250393E+00
11,+1.19402455E+00
12,+1.23075650E+00
13,+1.20049832E+00
14,+1.21504869E+00
15,+1.24342271E+00
16,+1.16655576E+00
17,+1.19857621E+00
18,+1.16411088E+00
19,+1.18955603E+00
20,+1.13736427E+00
21,+1.12080455E+00
22,+1.08393169E+00
23,+1.08554301E+00
24,+1.10632244E+00
25,+1.09975736E+00
26,+1.09532376E+00
27,+1.09548328E+00
28,+1.09844038E+00
29,+1.03533168E+00
30,+1.08481230E+00
31,+1.11626760E+00
32,+1.18573388E+00
33,+1.14488621E+00
34,+1.15249905E+00
35,+1.09845511E+00
36,+1.13702358E+00
37,+1.16320151E+00
38,+1.10628071E+00
39,+1.10596919E+00
40,+1.14571827E+00
41,+1.14238786E+00
42,+1.07715101E+00
43,+1.08976964E+00
44,+1.09680903E+00
45,+1.15889733E+00
46,+1.09304951E+00
47,+1.14545447E+00
48,+1.15126436E+00
49,+1.12672177E+00
50,+1.15367030E+00
51,+1.14155071E+00
52,+1.11678758E+00
53,+1.11932813E+00
54,+1.18085310E+00
55,+1.09638863E+00
56,+1.16101232E+00
57,+1.14001081E+00
58,+1.15640565E+00
59,+1.16407629E+00
60,+1.20780402E+00
61,+1.15540186E+00
62,+1.14720850E+00
63,+1.17174034E+00
64,+1.15437524E+00
65,+1.09080244E+00
66,+1.15094525E+00
67,+1.11289593E+00
68,+1.11391439E+00
69,+1.06279597E+00
70,+1.10804528E+00
71,+1.09508117E+00
72,+1.12256488E+00
73,+1.14720948E+00
74,+1.10528659E+00
75,+1.06776483E+00
76,+1.08950144E+00
77,+1.10721807E+00
78,+1.07084738E+00
79,+1.11695914E+00
80,+1.11142043E+00
81,+1.09035058E+00
82,+1.10062265E+00
83,+1.12413914E+00
84,+1.08308677E+00
85,+1.07637451E+00
86,+1.10773525E+00
87,+1.10529186E+00
88,+1.14152350E+00
89,+1.05976703E+00
90,+1.11422008E+00
91,+1.12565098E+00
92,+1.15398946E+00
93,+1.11897288E+00
94,+1.10160757E+00
95,+1.14401917E+00
96,+1.15174114E+00
97,+1.15015258E+00
98,+1.14277478E+00
99,+1.17152183E+00
100,+1.14934648E+00
101,+1.14586010E+00
102,+1.10197328E+00
103,+1.10799314E+00
104,+1.13377730E+00
105,+1.10502908E+00
106,+1.15173406E+00
107,+1.19754786E+00
108,+1.17251475E+00
109,+1.11732527E+00
110,+1.13200024E+00
111,+1.15145996E+00
112,+1.12269295E+00
113,+1.14621075E+00
114,+1.15852533E+00
115,+1.18277077E+00
116,+1.09186986E+00
117,+1.09429774E+00
118,+1.05719777E+00
119,+1.05314085E+00
120,+1.07345410E+00
121,+1.11879350E+00
122,+1.12584087E+00
123,+1.09025454E+00
124,+1.10107039E+00
125,+1.11350739E+00
126,+1.11296307E+00
127,+1.10848430E+00
128,+1.14643841E+00
129,+1.13249358E+00
130,+1.07678873E+00
131,+1.09760872E+00
132,+1.09062683E+00
133,+1.16216428E+00
134,+1.10032540E+00
135,+1.05028614E+00
136,+1.08361001E+00
137,+1.04422023E+00
138,+1.12259709E+00
139,+1.05434802E+00
140,+1.14872088E+00
141,+1.16074374E+00
142,+1.15602500E+00
143,+1.09678727E+00
144,+1.16675316E+00
145,+1.10909991E+00
146,+1.18120329E+00
147,+1.13185446E+00
148,+1.08866449E+00
149,+1.12185766E+00
150,+1.10257849E+00
151,+1.09484999E+00
152,+1.15855740E+00
153,+1.12098095E+00
154,+1.11110037E+00
155,+1.03895306E+00
156,+1.08106252E+00
157,+1.08406711E+00
158,+1.02671535E+00
159,+1.08728612E+00
160,+1.13176243E+00
161,+1.01187931E+00
162,+1.13880910E+00
163,+1.09758278E+00
164,+1.05311121E+00
165,+1.12825130E+00
166,+1.11852210E+00
167,+1.05258681E+00
168,+1.10513969E+00
